ip,timestamp,method,uri,status_code,bytes,response_bytes,decoded_uri,url_length,is_suspicious_uri,is_4xx,is_5xx,request_interval,method_GET,method_HEAD,method_OPTIONS,method_POST
40.77.167.13,2019-01-22 07:01:00,GET,"/filter/b32,b7,b83,b99",200,36228,36228,"/filter/b32,b7,b83,b99",22,0,0,0,0.0,True,False,False,False
40.77.167.13,2019-01-22 07:01:00,GET,/product/32502/62877/%D8%AA%D8%AE%D8%AA-%D9%88-%D9%BE%D8%A7%D8%B1%DA%A9--%D9%87%D8%A7%DA%A9-%D9%85%D8%AF%D9%84-SLEEP-N-PLAY-CENTER-II-Multi-Dots-Navy,200,41638,41638,/product/32502/62877/تخت-و-پارک--هاک-مدل-sleep-n-play-center-ii-multi-dots-navy,149,1,0,0,0.0,True,False,False,False
40.77.167.13,2019-01-22 07:01:00,GET,/product/13167/%D8%AA%D8%B4%DA%A9%DA%86%D9%87-%D8%A8%D8%B1%D9%82%DB%8C-%D8%A8%DB%8C%D9%88%D8%B1%D8%B1-%D9%85%D8%AF%D9%84-HK45,200,41155,41155,/product/13167/تشکچه-برقی-بیورر-مدل-hk45,125,0,0,0,0.0,True,False,False,False
5.210.111.15,2019-01-22 07:01:00,GET,/static/images/amp/instagram.png,200,7146,7146,/static/images/amp/instagram.png,32,0,0,0,0.0,True,False,False,False
188.158.107.131,2019-01-22 07:01:00,GET,/discountLabel/get/3,200,4336,4336,/discountlabel/get/3,20,0,0,0,0.0,True,False,False,False
188.158.107.131,2019-01-22 07:01:00,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it,404,0,0,/amp_preconnect_polyfill_404_or_other_error_expected._do_not_worry_about_it,75,0,1,0,0.0,False,True,False,False
104.248.18.220,2019-01-22 07:01:00,GET,/favicon.ico,200,0,0,/favicon.ico,12,0,0,0,60.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/filter/b481%2Cb226%2Cb570%2Cb598%2Cstexists%2Cb880%2Cb270%2Cb99%2Cb261%2Cb249%2Cb20%2Cb701%2Cb42%2Cb879%2Cb548%2Cb88%2Cb308%2Cb103%2Cb1%2Cb126%2Cb523%2Cb188%2Cb703%2Cb890%2Cb148%2Cb256%2Cb651%2Cb41%2Cb647%2Cb22%2Cb613%2Cb221%2Cb36%2Cb614%2Cb3%2Cb216%2Cb136%2Cb151%2Cb185%2Cb32%2Cb441%2Cb143%2Cb648%2Cb203%2Cb877%2Cb209%2Cb231%2Cb147%2Cb484%2Cb543%2Cb258%2Cb795%2Cb152%2Cb5%2Cb43%2Cb80%2Cb74%2Cb542%2Cb192%2Cb435%2Cb878,200,41497,41497,"/filter/b481,b226,b570,b598,stexists,b880,b270,b99,b261,b249,b20,b701,b42,b879,b548,b88,b308,b103,b1,b126,b523,b188,b703,b890,b148,b256,b651,b41,b647,b22,b613,b221,b36,b614,b3,b216,b136,b151,b185,b32,b441,b143,b648,b203,b877,b209,b231,b147,b484,b543,b258,b795,b152,b5,b43,b80,b74,b542,b192,b435,b878",419,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/filter/b481%2Cb226%2Cb570%2Cb598%2Cstexists%2Cb880%2Cb270%2Cb99%2Cb261%2Cb249%2Cb20%2Cb701%2Cb42%2Cb879%2Cb548%2Cb88%2Cb308%2Cb103%2Cb1%2Cb126%2Cb523%2Cb188%2Cb703%2Cb890%2Cb148%2Cb256%2Cb651%2Cb41%2Cb647%2Cb22%2Cb613%2Cb221%2Cb36%2Cb614%2Cb3%2Cb216%2Cb136%2Cb151%2Cb185%2Cb32%2Cb441%2Cb143%2Cb648%2Cb203%2Cb877%2Cb209%2Cb231%2Cb147%2Cb484%2Cb543%2Cb258%2Cb795%2Cb152%2Cb5%2Cb43%2Cb80%2Cb74%2Cb542%2Cb192%2Cb435%2Cb878,200,40480,40480,"/filter/b481,b226,b570,b598,stexists,b880,b270,b99,b261,b249,b20,b701,b42,b879,b548,b88,b308,b103,b1,b126,b523,b188,b703,b890,b148,b256,b651,b41,b647,b22,b613,b221,b36,b614,b3,b216,b136,b151,b185,b32,b441,b143,b648,b203,b877,b209,b231,b147,b484,b543,b258,b795,b152,b5,b43,b80,b74,b542,b192,b435,b878",419,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/static/css/font/wyekan/font.woff,304,0,0,/static/css/font/wyekan/font.woff,33,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/static/css/font/wyekan/font.woff,304,0,0,/static/css/font/wyekan/font.woff,33,0,0,0,0.0,True,False,False,False
86.55.193.192,2019-01-22 07:01:00,GET,/static/images/guarantees/fastDelivery.png,200,7713,7713,/static/images/guarantees/fastdelivery.png,42,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/filter/b481%2Cb226%2Cb570%2Cb598%2Cstexists%2Cb880%2Cb270%2Cb99%2Cb261%2Cb249%2Cb20%2Cb701%2Cb42%2Cb879%2Cb548%2Cb88%2Cb308%2Cb103%2Cb1%2Cb126%2Cb523%2Cb188%2Cb703%2Cb890%2Cb148%2Cb256%2Cb651%2Cb41%2Cb647%2Cb22%2Cb613%2Cb221%2Cb36%2Cb614%2Cb3%2Cb216%2Cb136%2Cb151%2Cb185%2Cb32%2Cb441%2Cb143%2Cb648%2Cb203%2Cb877%2Cb209%2Cb231%2Cb147%2Cb484%2Cb543%2Cb258%2Cb795%2Cb152%2Cb5%2Cb43%2Cb80%2Cb74%2Cb542%2Cb192%2Cb435%2Cb878,200,40541,40541,"/filter/b481,b226,b570,b598,stexists,b880,b270,b99,b261,b249,b20,b701,b42,b879,b548,b88,b308,b103,b1,b126,b523,b188,b703,b890,b148,b256,b651,b41,b647,b22,b613,b221,b36,b614,b3,b216,b136,b151,b185,b32,b441,b143,b648,b203,b877,b209,b231,b147,b484,b543,b258,b795,b152,b5,b43,b80,b74,b542,b192,b435,b878",419,0,0,0,0.0,True,False,False,False
86.55.193.192,2019-01-22 07:01:00,GET,/static/images/guarantees/support.png,200,6454,6454,/static/images/guarantees/support.png,37,0,0,0,0.0,True,False,False,False
86.55.193.192,2019-01-22 07:01:00,GET,/static/images/guarantees/bestPrice.png,200,7356,7356,/static/images/guarantees/bestprice.png,39,0,0,0,0.0,True,False,False,False
86.55.193.192,2019-01-22 07:01:00,GET,/static/images/guarantees/warranty.png,200,5807,5807,/static/images/guarantees/warranty.png,38,0,0,0,0.0,True,False,False,False
86.55.193.192,2019-01-22 07:01:00,GET,/static/images/guarantees/goodShopping.png,200,6496,6496,/static/images/guarantees/goodshopping.png,42,0,0,0,0.0,True,False,False,False
86.55.193.192,2019-01-22 07:01:00,GET,/static/css/font/wyekan/font.woff,200,28536,28536,/static/css/font/wyekan/font.woff,33,0,0,0,0.0,True,False,False,False
86.55.193.192,2019-01-22 07:01:00,GET,/m/article/616/%D8%B9%D9%84%D8%AA-%D8%AE%D9%88%D8%A7%D8%A8-%D8%B1%D9%81%D8%AA%D9%86%D8%8C%DA%AF%D8%B2%DA%AF%D8%B2%D8%8C%D8%A8%DB%8C-%D8%AD%D8%B3%DB%8C-%D9%88-%D9%85%D9%88%D8%B1-%D9%85%D9%88%D8%B1-%D8%B4%D8%AF%D9%86-%D8%A7%D9%86%DA%AF%D8%B4%D8%AA%D8%A7%D9%86-%D8%AF%D8%B3%D8%AA-%D9%88-%D8%AF%D8%B1%D9%85%D8%A7%D9%86-%D8%A2%D9%86,200,19688,19688,/m/article/616/علت-خواب-رفتن،گزگز،بی-حسی-و-مور-مور-شدن-انگشتان-دست-و-درمان-آن,327,0,0,0,0.0,True,False,False,False
104.248.18.220,2019-01-22 07:01:00,GET,/apple-touch-icon.png,404,392,392,/apple-touch-icon.png,21,0,1,0,0.0,True,False,False,False
66.249.66.194,2019-01-22 07:01:00,GET,/m/filter/b222%2Cb603%2Cp28976,200,17702,17702,"/m/filter/b222,b603,p28976",30,0,0,0,0.0,True,False,False,False
89.196.184.126,2019-01-22 07:01:00,GET,/image/27142,200,3294,3294,/image/27142,12,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/static/css/font/wyekan/font.woff,304,0,0,/static/css/font/wyekan/font.woff,33,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/static/css/font/wyekan/font.woff,304,0,0,/static/css/font/wyekan/font.woff,33,0,0,0,0.0,True,False,False,False
66.249.66.194,2019-01-22 07:01:00,GET,/m/browse/iron/%D8%A7%D8%AA%D9%88,200,19844,19844,/m/browse/iron/اتو,33,0,0,0,0.0,True,False,False,False
66.249.66.194,2019-01-22 07:01:00,GET,"/m/filter/b126,p3",200,19351,19351,"/m/filter/b126,p3",17,0,0,0,0.0,True,False,False,False
66.249.66.194,2019-01-22 07:01:00,GET,/m/filter/b41,200,21995,21995,/m/filter/b41,13,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/filter/b481%2Cb43%2Cb67%2Cb36%2Cb226%2Cb41%2Cb136%2Cb570%2Cb180%2Cb615%2Cb168%2Cb648%2Cb103%2Cb148%2Cb80%2Cb597%2Cb613%2Cb5%2Cb135%2Cb877%2Cb194%2Cb1%2Cb256%2Cb854%2Cb198%2Cb656%2Cb679%2Cb3%2Cb202%2Cb20%2Cb542%2Cb723%2Cb212%2Cb2%2Cb546%2Cb218%2Cb441%2Cb523%2Cb484%2Cb261%2Cb219%2Cb113%2Cb185%2Cb878%2Cb454%2Cb435%2Cb647%2Cb861,200,39714,39714,"/filter/b481,b43,b67,b36,b226,b41,b136,b570,b180,b615,b168,b648,b103,b148,b80,b597,b613,b5,b135,b877,b194,b1,b256,b854,b198,b656,b679,b3,b202,b20,b542,b723,b212,b2,b546,b218,b441,b523,b484,b261,b219,b113,b185,b878,b454,b435,b647,b861",327,0,0,0,0.0,True,False,False,False
66.249.66.194,2019-01-22 07:01:00,GET,"/filter/b659,b740,p12129",302,0,0,"/filter/b659,b740,p12129",24,0,0,0,0.0,True,False,False,False
66.249.66.194,2019-01-22 07:01:00,GET,"/filter/5465%7C160%20*%20200%20,5465%7C180%20*%20200%20,b648,p12786",302,0,0,"/filter/5465|160 * 200 ,5465|180 * 200 ,b648,p12786",67,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/static/css/font/wyekan/font.woff,304,0,0,/static/css/font/wyekan/font.woff,33,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/filter/b481%2Cb874%2Cb32%2Cb67%2Cb226%2Cb41%2Cb136%2Cb570%2Cb598%2Cb180%2Cb168%2Cb103%2Cb80%2Cb213%2Cb597%2Cb724%2Cb613%2Cb135%2Cb877%2Cb497%2Cb435%2Cb194%2Cb861%2Cb256%2Cb854%2Cb198%2Cb647%2Cb679%2Cb88%2Cb441%2Cb6%2Cb221%2Cb645%2Cb219%2Cb50%2Cb151%2Cb192%2Cstexists%2Cb203%2Cb202%2Cb795%2Cb20%2Cb8%2Cb63%2Cb584%2Cb890%2Cb231%2Cb904%2Cb95%2Cb74%2Cb152%2Cb249%2Cb258%2Cb143%2Cb43%2Cb99%2Cp5506,200,38390,38390,"/filter/b481,b874,b32,b67,b226,b41,b136,b570,b598,b180,b168,b103,b80,b213,b597,b724,b613,b135,b877,b497,b435,b194,b861,b256,b854,b198,b647,b679,b88,b441,b6,b221,b645,b219,b50,b151,b192,stexists,b203,b202,b795,b20,b8,b63,b584,b890,b231,b904,b95,b74,b152,b249,b258,b143,b43,b99,p5506",393,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/static/css/font/wyekan/font.woff,304,0,0,/static/css/font/wyekan/font.woff,33,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/static/css/font/wyekan/font.woff,304,0,0,/static/css/font/wyekan/font.woff,33,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/static/css/font/wyekan/font.woff,304,0,0,/static/css/font/wyekan/font.woff,33,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/static/css/font/wyekan/font.woff,304,0,0,/static/css/font/wyekan/font.woff,33,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/static/css/font/wyekan/font.woff,304,0,0,/static/css/font/wyekan/font.woff,33,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/static/css/font/wyekan/font.woff,304,0,0,/static/css/font/wyekan/font.woff,33,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/static/css/font/wyekan/font.woff,304,0,0,/static/css/font/wyekan/font.woff,33,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/static/css/font/wyekan/font.woff,304,0,0,/static/css/font/wyekan/font.woff,33,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/filter/p34%2Cb185,200,30660,30660,"/filter/p34,b185",18,0,0,0,0.0,True,False,False,False
66.249.66.194,2019-01-22 07:01:00,GET,"/m/filter/b2,b20,p65",200,19261,19261,"/m/filter/b2,b20,p65",20,0,0,0,0.0,True,False,False,False
66.249.66.194,2019-01-22 07:01:00,GET,"/filter/b222,b603,p28976",302,0,0,"/filter/b222,b603,p28976",24,0,0,0,0.0,True,False,False,False
104.248.18.220,2019-01-22 07:01:00,GET,/apple-touch-icon-precomposed.png,404,392,392,/apple-touch-icon-precomposed.png,33,0,1,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/filter/b481%2Cb874%2Cb32%2Cb226%2Cb136%2Cb570%2Cb598%2Cb180%2Cb615%2Cb168%2Cb103%2Cb80%2Cb213%2Cb597%2Cb724%2Cb135%2Cb877%2Cb497%2Cb435%2Cb194%2Cb861%2Cb256%2Cb854%2Cb198%2Cb679%2Cb88%2Cb441%2Cb6%2Cb221%2Cb645%2Cb219%2Cb50%2Cb192%2Cstexists%2Cb203%2Cb202%2Cb795%2Cb20%2Cb8%2Cb63%2Cb904%2Cb596,200,39755,39755,"/filter/b481,b874,b32,b226,b136,b570,b598,b180,b615,b168,b103,b80,b213,b597,b724,b135,b877,b497,b435,b194,b861,b256,b854,b198,b679,b88,b441,b6,b221,b645,b219,b50,b192,stexists,b203,b202,b795,b20,b8,b63,b904,b596",293,0,0,0,0.0,True,False,False,False
66.249.66.194,2019-01-22 07:01:00,GET,"/m/filter/b1,p62",200,18930,18930,"/m/filter/b1,p62",16,0,0,0,0.0,True,False,False,False
66.249.66.194,2019-01-22 07:01:00,GET,/product/5718/6270/%D9%85%D9%88-%D8%B2%D9%86-%DA%AF%D9%88%D8%B4-%D9%88-%D8%A8%DB%8C%D9%86%DB%8C-%D8%B1%D9%85%DB%8C%D9%86%DA%AF%D8%AA%D9%88%D9%86-%D9%85%D8%AF%D9%84-NE3350,302,0,0,/product/5718/6270/مو-زن-گوش-و-بینی-رمینگتون-مدل-ne3350,170,0,0,0,60.0,True,False,False,False
66.249.66.194,2019-01-22 07:01:00,GET,/filter/p19%2Cb103%2C1093%7C500%2C1093%7C350,200,32403,32403,"/filter/p19,b103,1093|500,1093|350",44,0,0,0,0.0,True,False,False,False
66.249.66.194,2019-01-22 07:01:00,GET,/m/filter/b659%2Cb740%2Cp12129,200,18283,18283,"/m/filter/b659,b740,p12129",30,0,0,0,0.0,True,False,False,False
66.249.66.194,2019-01-22 07:01:00,GET,"/filter/b218,b249,p5623,v1%7C%D9%82%D8%B1%D9%85%D8%B2,v1%7C%D9%85%D8%B4%DA%A9%DB%8C",302,0,0,"/filter/b218,b249,p5623,v1|قرمز,v1|مشکی",83,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/static/css/font/wyekan/font.woff,304,0,0,/static/css/font/wyekan/font.woff,33,0,0,0,0.0,True,False,False,False
66.249.66.194,2019-01-22 07:01:00,GET,"/m/filter/b2,p65",200,19111,19111,"/m/filter/b2,p65",16,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/image/61790/productModel/150x150,200,2768,2768,/image/61790/productmodel/150x150,33,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/static/css/font/wyekan/font.woff,304,0,0,/static/css/font/wyekan/font.woff,33,0,0,0,0.0,True,False,False,False
66.249.66.194,2019-01-22 07:01:00,GET,"/m/filter/b145,p1422",200,18087,18087,"/m/filter/b145,p1422",20,0,0,0,0.0,True,False,False,False
66.249.66.91,2019-01-22 07:01:00,GET,/filter/b481%2Cb226%2Cb570%2Cb598%2Cstexists%2Cb880%2Cb270%2Cb99%2Cb261%2Cb249%2Cb20%2Cb701%2Cb42%2Cb879%2Cb548%2Cb183%2Cb88%2Cb308%2Cb103%2Cb1%2Cb126%2Cb523%2Cb900%2Cb188%2Cb703%2Cb890%2Cb148%2Cb256%2Cb651%2Cb41%2Cb647%2Cb22%2Cb613%2Cb221%2Cb36%2Cb614%2Cb3%2Cb216%2Cb136%2Cb151%2Cb185%2Cb32%2Cb441%2Cb143%2Cb648%2Cb203%2Cb877%2Cb209%2Cb231%2Cb147%2Cb484%2Cb543%2Cb258%2Cb795%2Cb152%2Cb5%2Cb43%2Cb80%2Cb74%2Cb542%2Cb192%2Cb435%2Cb584%2Cb50%2Cb19%2Cb610,200,40932,40932,"/filter/b481,b226,b570,b598,stexists,b880,b270,b99,b261,b249,b20,b701,b42,b879,b548,b183,b88,b308,b103,b1,b126,b523,b900,b188,b703,b890,b148,b256,b651,b41,b647,b22,b613,b221,b36,b614,b3,b216,b136,b151,b185,b32,b441,b143,b648,b203,b877,b209,b231,b147,b484,b543,b258,b795,b152,b5,b43,b80,b74,b542,b192,b435,b584,b50,b19,b610",452,0,0,0,0.0,True,False,False,False
188.158.107.131,2019-01-22 07:02:00,GET,/settings/logo,200,4120,4120,/settings/logo,14,0,0,0,60.0,True,False,False,False
89.199.138.247,2019-01-22 07:02:00,GET,/image/33888,200,3975,3975,/image/33888,12,0,0,0,0.0,True,False,False,False
37.254.236.65,2019-01-22 07:02:00,GET,/image/33941,200,3290,3290,/image/33941,12,0,0,0,0.0,True,False,False,False
37.254.236.65,2019-01-22 07:02:00,GET,/image/33722,200,4227,4227,/image/33722,12,0,0,0,60.0,True,False,False,False
5.211.236.104,2019-01-22 07:02:00,GET,/image/18783/productType,200,8354,8354,/image/18783/producttype,24,0,0,0,0.0,True,False,False,False
89.199.138.247,2019-01-22 07:02:00,GET,/image/11947,200,4167,4167,/image/11947,12,0,0,0,0.0,True,False,False,False
17.58.102.43,2019-01-22 07:02:00,GET,/filter/b211%2Cb502%2Cb214%2Cb389%2Cb335%2Cb554%2Cb592%2Cb87%2Cb239%2Cb317%2Cb350%2Cb111%2Cb206%2Cb339%2Cb375%2Cb574%2Cb95,200,37071,37071,"/filter/b211,b502,b214,b389,b335,b554,b592,b87,b239,b317,b350,b111,b206,b339,b375,b574,b95",122,0,0,0,0.0,True,False,False,False
54.37.4.199,2019-01-22 07:02:00,GET,/image/17392,200,7175,7175,/image/17392,12,0,0,0,0.0,True,False,False,False
17.58.102.43,2019-01-22 07:02:00,GET,/filter/b571%2Cb288%2Cb70%2Cb493%2Cb573%2Cb223%2Cb326%2Cb50%2Cb419%2Cb705%2Cb226%2Cb481,200,37819,37819,"/filter/b571,b288,b70,b493,b573,b223,b326,b50,b419,b705,b226,b481",87,0,0,0,0.0,True,False,False,False
17.58.102.43,2019-01-22 07:02:00,GET,/filter/b211%2Cb408%2Cb50%2Cb270%2Cb341%2Cb295%2Cb231%2Cb447%2Cb283%2Cb130%2Cstexists%2Cb596%2Cb783,200,36914,36914,"/filter/b211,b408,b50,b270,b341,b295,b231,b447,b283,b130,stexists,b596,b783",99,0,0,0,0.0,True,False,False,False
17.58.102.43,2019-01-22 07:02:00,GET,/filter,302,0,0,/filter,7,0,0,0,0.0,True,False,False,False
17.58.102.43,2019-01-22 07:02:00,GET,/filter,302,0,0,/filter,7,0,0,0,60.0,True,False,False,False
185.30.7.254,2019-01-22 07:02:00,GET,/product/13027/21722/sidebar,499,0,0,/product/13027/21722/sidebar,28,0,1,0,60.0,True,False,False,False
185.30.7.254,2019-01-22 07:02:00,GET,/product/13027/21722/products,499,0,0,/product/13027/21722/products,29,0,1,0,0.0,True,False,False,False
185.30.7.254,2019-01-22 07:02:00,GET,/browse/scapula-and-shoulder-massager/%D9%85%D8%A7%D8%B3%D8%A7%DA%98%D9%88%D8%B1-%DA%A9%D8%AA%D9%81-%D9%88-%D8%B4%D8%A7%D9%86%D9%87,200,30013,30013,/browse/scapula-and-shoulder-massager/ماساژور-کتف-و-شانه,131,0,0,0,0.0,True,False,False,False
54.37.4.199,2019-01-22 07:02:00,GET,/image/33765,200,7066,7066,/image/33765,12,0,0,0,60.0,True,False,False,False
185.30.7.254,2019-01-22 07:02:00,GET,/site/alexaGooleAnalitic,200,323,323,/site/alexagooleanalitic,24,0,0,0,0.0,True,False,False,False
185.30.7.254,2019-01-22 07:02:00,GET,/static/images/icons/info.png,200,3736,3736,/static/images/icons/info.png,29,0,0,0,0.0,True,False,False,False
17.58.102.43,2019-01-22 07:02:00,GET,/filter/b211%2Cb408%2Cb228%2Cb296%2Cb187%2Cb188%2Cb20%2Cb176%2Cb219%2Cb154%2Cb304%2Cb880%2Cb775,200,37044,37044,"/filter/b211,b408,b228,b296,b187,b188,b20,b176,b219,b154,b304,b880,b775",95,0,0,0,0.0,True,False,False,False
54.36.148.188,2019-01-22 07:02:00,GET,/filter/b259%2Cp38%2Cb713,200,35642,35642,"/filter/b259,p38,b713",25,0,0,0,3060.0,True,False,False,False
54.36.148.183,2019-01-22 07:02:00,GET,/product/6408/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%A7%D8%B5%D9%84%D8%A7%D8%AD-%D8%A8%D8%AF%D9%86-%D9%BE%D8%A7%D9%86%D8%A7%D8%B3%D9%88%D9%86%DB%8C%DA%A9-%D9%85%D8%AF%D9%84-Panasonic-Body-Shaver-ES2265A-,200,42910,42910,/product/6408/ماشین-اصلاح-بدن-پاناسونیک-مدل-panasonic-body-shaver-es2265a-,199,0,0,0,660.0,True,False,False,False
89.196.184.126,2019-01-22 07:02:00,GET,/image/34029,200,3577,3577,/image/34029,12,0,0,0,0.0,True,False,False,False
54.37.4.199,2019-01-22 07:02:00,GET,/image/17390,200,7048,7048,/image/17390,12,0,0,0,0.0,True,False,False,False
89.196.184.126,2019-01-22 07:02:00,GET,/image/2708,200,3462,3462,/image/2708,11,0,0,0,60.0,True,False,False,False
185.30.7.254,2019-01-22 07:02:00,GET,/settings/logo,200,4120,4120,/settings/logo,14,0,0,0,0.0,True,False,False,False
54.37.4.199,2019-01-22 07:02:00,GET,/image/17399,200,6102,6102,/image/17399,12,0,0,0,0.0,True,False,False,False
46.225.137.68,2019-01-22 07:02:00,GET,/settings/logo,200,4120,4120,/settings/logo,14,0,0,0,0.0,True,False,False,False
5.115.107.22,2019-01-22 07:02:00,GET,/static/css/font/wyekan/font.woff,200,28536,28536,/static/css/font/wyekan/font.woff,33,0,0,0,0.0,True,False,False,False
185.136.116.117,2019-01-22 07:02:00,GET,/image/47549/productModel/100x100,200,2500,2500,/image/47549/productmodel/100x100,33,0,0,0,0.0,True,False,False,False
185.136.116.117,2019-01-22 07:02:00,GET,/image/47552/productModel/100x100,200,2291,2291,/image/47552/productmodel/100x100,33,0,0,0,0.0,True,False,False,False
185.136.116.117,2019-01-22 07:02:00,GET,/image/47376/productModel/100x100,200,2719,2719,/image/47376/productmodel/100x100,33,0,0,0,0.0,True,False,False,False
185.136.116.117,2019-01-22 07:02:00,GET,/image/40833/productModel/100x100,200,1955,1955,/image/40833/productmodel/100x100,33,0,0,0,0.0,True,False,False,False
185.136.116.117,2019-01-22 07:02:00,GET,/static/images/amp/blog.png,200,3863,3863,/static/images/amp/blog.png,27,0,0,0,0.0,True,False,False,False
185.136.116.117,2019-01-22 07:02:00,GET,/image/47433/productModel/100x100,200,3069,3069,/image/47433/productmodel/100x100,33,0,0,0,0.0,True,False,False,False
185.136.116.117,2019-01-22 07:02:00,GET,/image/47442/productModel/100x100,200,3416,3416,/image/47442/productmodel/100x100,33,0,0,0,0.0,True,False,False,False
185.136.116.117,2019-01-22 07:02:00,GET,/image/19759/productModel/100x100,200,2355,2355,/image/19759/productmodel/100x100,33,0,0,0,0.0,True,False,False,False
185.136.116.117,2019-01-22 07:02:00,GET,/image/47566/productModel/150x150,200,3470,3470,/image/47566/productmodel/150x150,33,0,0,0,0.0,True,False,False,False
185.136.116.117,2019-01-22 07:02:00,GET,/image/40833/productModel/150x150,200,3286,3286,/image/40833/productmodel/150x150,33,0,0,0,0.0,True,False,False,False
185.136.116.117,2019-01-22 07:02:00,GET,/static/css/font_awesome/fonts/fontawesome-webfont.woff2,200,77171,77171,/static/css/font_awesome/fonts/fontawesome-webfont.woff2,56,0,0,0,0.0,True,False,False,False
185.136.116.117,2019-01-22 07:02:00,GET,/static/images/guarantees/fastDelivery.png,200,7713,7713,/static/images/guarantees/fastdelivery.png,42,0,0,0,0.0,True,False,False,False
185.136.116.117,2019-01-22 07:02:00,GET,/image/47549/productModel/150x150,200,4295,4295,/image/47549/productmodel/150x150,33,0,0,0,0.0,True,False,False,False
185.136.116.117,2019-01-22 07:02:00,GET,/image/47433/productModel/150x150,200,5613,5613,/image/47433/productmodel/150x150,33,0,0,0,0.0,True,False,False,False
185.136.116.117,2019-01-22 07:02:00,GET,/static/images/guarantees/warranty.png,200,5807,5807,/static/images/guarantees/warranty.png,38,0,0,0,0.0,True,False,False,False
185.136.116.117,2019-01-22 07:02:00,GET,/static/css/font/wyekan/font.woff,200,28536,28536,/static/css/font/wyekan/font.woff,33,0,0,0,0.0,True,False,False,False
185.136.116.117,2019-01-22 07:02:00,GET,/static/images/guarantees/goodShopping.png,200,6496,6496,/static/images/guarantees/goodshopping.png,42,0,0,0,0.0,True,False,False,False
185.136.116.117,2019-01-22 07:02:00,GET,/static/images/guarantees/support.png,200,6454,6454,/static/images/guarantees/support.png,37,0,0,0,0.0,True,False,False,False
185.136.116.117,2019-01-22 07:02:00,GET,/static/images/icons/btn-search.png,200,393,393,/static/images/icons/btn-search.png,35,0,0,0,0.0,True,False,False,False
5.106.44.182,2019-01-22 07:02:00,GET,/image/5506/productType/240x180,200,16837,16837,/image/5506/producttype/240x180,31,0,0,0,0.0,True,False,False,False
54.36.149.6,2019-01-22 07:02:00,GET,/filter/p2598%2Cstexists%2Cv677%7C%D8%AA%DA%A9%20%D9%84%DA%AF%D9%86,200,32568,32568,"/filter/p2598,stexists,v677|تک لگن",67,0,0,0,300.0,True,False,False,False
5.106.44.182,2019-01-22 07:02:00,GET,/image/6213/productType/240x180,200,17786,17786,/image/6213/producttype/240x180,31,0,0,0,0.0,True,False,False,False
5.106.44.182,2019-01-22 07:02:00,GET,/image/51/productType/240x180,200,17251,17251,/image/51/producttype/240x180,29,0,0,0,0.0,True,False,False,False
66.249.66.194,2019-01-22 07:02:00,GET,/m/browse/backpack,404,32451,32451,/m/browse/backpack,18,0,1,0,0.0,True,False,False,False
66.249.66.194,2019-01-22 07:02:00,GET,/m/browse/juicer/%D8%A2%D8%A8%D9%85%DB%8C%D9%88%D9%87-%DA%AF%DB%8C%D8%B1%DB%8C,200,19445,19445,/m/browse/juicer/آبمیوه-گیری,78,0,0,0,0.0,True,False,False,False
